Source Voltage = 0.2A, Gate Voltage Start = -0.2V, Gate Voltage End = 0.8V, Gate Voltage Step = 0.01V
0.2,0.74,5.46628e-05,2.213e-05
0.2,0.75,5.47537e-05,2.2577e-05
0.2,0.76,5.49406e-05,2.28441e-05
0.2,0.77,5.50342e-05,2.34795e-05
0.2,0.78,5.52844e-05,2.37906e-05
0.2,0.79,5.55045e-05,2.40755e-05
0.2,0.8,5.58064e-05,2.44963e-05
0.2,0.79,6.01469e-05,1.41239e-05
0.2,0.78,6.22545e-05,8.80241e-06
0.2,0.77,6.33677e-05,5.30004e-06
0.2,0.76,6.39991e-05,2.65956e-06
0.2,0.75,6.41778e-05,1.02639e-06
0.2,0.74,6.40062e-05,-4.79221e-07
0.2,0.73,6.39089e-05,-1.29461e-06
0.2,0.7200000000000001,6.36405e-05,-2.02894e-06
0.2,0.7100000000000001,6.32641e-05,-2.42352e-06
0.2,0.7000000000000001,6.28923e-05,-2.70605e-06
0.2,0.6900000000000001,6.24917e-05,-2.94685e-06
0.2,0.68,6.2157e-05,-3.40939e-06
0.2,0.67,6.17745e-05,-3.41535e-06
0.2,0.66,6.13817e-05,-3.43204e-06
0.2,0.65,6.10887e-05,-3.49283e-06
0.2,0.64,6.08516e-05,-3.63231e-06
0.2,0.63,6.05565e-05,-3.50952e-06
0.2,0.6200000000000001,6.02908e-05,-3.41535e-06
0.2,0.6100000000000001,6.01239e-05,-3.34382e-06
0.2,0.6000000000000001,6.00401e-05,-3.38674e-06
0.2,0.5900000000000001,5.98595e-05,-3.11851e-06
0.2,0.5800000000000001,5.95658e-05,-2.80857e-06
0.2,0.5700000000000001,5.96279e-05,-2.61426e-06
0.2,0.56,5.97e-05,-2.53201e-06
0.2,0.55,5.97257e-05,-2.21133e-06
0.2,0.54,5.98175e-05,-1.91092e-06
0.2,0.53,6.00683e-05,-1.64151e-06
0.2,0.52,6.04441e-05,-1.43766e-06
0.2,0.51,6.08349e-05,-1.02878e-06
0.2,0.5,6.1373e-05,-6.75917e-07
0.2,0.49000000000000005,6.20277e-05,-3.09944e-07
0.2,0.48000000000000004,6.29082e-05,-2.98023e-08
0.2,0.47000000000000003,6.38471e-05,4.74453e-07
0.2,0.46,6.49434e-05,9.39369e-07
0.2,0.45,6.61902e-05,1.24216e-06
0.2,0.44000000000000006,6.76344e-05,1.23978e-06
0.2,0.43000000000000005,6.91328e-05,1.41144e-06
0.2,0.42000000000000004,7.07479e-05,1.40905e-06
0.2,0.41000000000000003,7.26884e-05,1.49608e-06
0.2,0.4,7.47457e-05,1.27077e-06
0.2,0.39,7.68416e-05,1.35183e-06
0.2,0.38000000000000006,7.90825e-05,1.24812e-06
0.2,0.37000000000000005,8.14823e-05,1.15991e-06
0.2,0.36000000000000004,8.4109e-05,6.7234e-07
0.2,0.35000000000000003,8.67312e-05,7.21216e-07
0.2,0.34,8.94993e-05,5.47171e-07
0.2,0.33,9.23555e-05,2.96831e-07
0.2,0.32000000000000006,9.54677e-05,-5.48363e-08
0.2,0.31000000000000005,9.85254e-05,-6.91414e-08
0.2,0.30000000000000004,0.000101683,-2.31266e-07
0.2,0.29000000000000004,0.000104978,-4.11272e-07
0.2,0.28,0.000108386,-7.48634e-07
0.2,0.27,0.000111746,-7.35521e-07
0.2,0.26,0.000115161,-9.2864e-07
0.2,0.25,0.00011861,-1.15633e-06
0.2,0.24,0.000122189,-1.45197e-06
0.2,0.22999999999999998,0.000125697,-1.50084e-06
0.2,0.22000000000000008,0.000129148,-1.63555e-06
0.2,0.21000000000000008,0.000132698,-1.86563e-06
0.2,0.20000000000000007,0.000136316,-2.14458e-06
0.2,0.19000000000000006,0.000139838,-2.1863e-06
0.2,0.18000000000000005,0.000143331,-2.42233e-06
0.2,0.17000000000000004,0.000146811,-2.59757e-06
0.2,0.16000000000000003,0.000150365,-2.84672e-06
0.2,0.15000000000000002,0.000153828,-2.87771e-06
0.2,0.14,0.000157162,-3.05653e-06
0.2,0.13,0.000160635,-3.16262e-06
0.2,0.12,0.000164066,-3.40819e-06
0.2,0.10999999999999999,0.000167425,-3.42011e-06
0.2,0.09999999999999998,0.000170851,-3.49879e-06
0.2,0.09000000000000008,0.000174199,-3.59535e-06
0.2,0.08000000000000007,0.000177611,-3.79443e-06
0.2,0.07000000000000006,0.000180912,-3.74794e-06
0.2,0.06000000000000005,0.000184311,-3.80516e-06
0.2,0.050000000000000044,0.00018754,-3.84927e-06
0.2,0.040000000000000036,0.000190914,-4.04e-06
0.2,0.030000000000000027,0.000194155,-3.96371e-06
0.2,0.020000000000000018,0.000197355,-4.04239e-06
0.2,0.010000000000000009,0.00020057,-4.05669e-06
0.2,0.0,0.000203683,-4.071e-06
0.2,-0.010000000000000009,0.000206752,-4.03166e-06
0.2,-0.020000000000000018,0.000209939,-4.31299e-06
0.2,-0.030000000000000027,0.000213082,-4.26769e-06
0.2,-0.039999999999999925,0.000216184,-4.38213e-06
0.2,-0.04999999999999993,0.000219398,-4.4775e-06
0.2,-0.05999999999999994,0.000222553,-4.42147e-06
0.2,-0.06999999999999995,0.0002257,-4.43578e-06
0.2,-0.07999999999999996,0.000228741,-4.46558e-06
0.2,-0.08999999999999997,0.000231917,-4.58598e-06
0.2,-0.09999999999999998,0.000234937,-4.47631e-06
0.2,-0.10999999999999999,0.000238012,-4.45962e-06
0.2,-0.12,0.000240929,-4.56214e-06
0.2,-0.13,0.000243976,-4.68969e-06
0.2,-0.14,0.000246957,-4.59194e-06
0.2,-0.15000000000000002,0.000249942,-4.60505e-06
0.2,-0.15999999999999992,0.000252829,-4.60505e-06
0.2,-0.16999999999999993,0.00025581,-4.71592e-06
0.2,-0.17999999999999994,0.000258634,-4.6289e-06
0.2,-0.18999999999999995,0.000261485,-4.56691e-06
0.2,-0.19999999999999996,0.000264337,-4.5979e-06
